gameid,winner,teamSize,R_BAIT_TURN,R_BOUNCE_JUKE,R_CHOKE_PINCH,R_CLEAR_SPLIT,R_CLOSE_QUARTERS,R_CONTESTED_SPLIT,R_DELAY_FEAST,R_DENSITY_RAID,R_ESCORT_RING,R_ETA_STRIKE,R_FEAR_RIDGE,R_FORT_KITE,R_GATE_CAMP,R_GIVE_GROUND,R_HOLD_COVER,R_LAST_MAN_RUN,R_LAST_MEAL_STALL,R_LAST_PREY_CARE,R_LAST_STAND,R_NASH_HOLD,R_OPEN_KITE,R_ORBIT_KITE,R_PACK_HUNT,R_PRESSURE_BREAK,R_REGROUP_MASS,R_ROLE_SWEEP,R_SCATTER_RAID,R_SCREEN_HUNT,R_SHADOW_PREY,R_SURVIVE_FEAR,R_WALL_POUNCE,R_switches,P_BAIT_TURN,P_BOUNCE_JUKE,P_CHOKE_PINCH,P_CLEAR_SPLIT,P_CLOSE_QUARTERS,P_CONTESTED_SPLIT,P_DELAY_FEAST,P_DENSITY_RAID,P_ESCORT_RING,P_ETA_STRIKE,P_FEAR_RIDGE,P_FORT_KITE,P_GATE_CAMP,P_GIVE_GROUND,P_HOLD_COVER,P_LAST_MAN_RUN,P_LAST_MEAL_STALL,P_LAST_PREY_CARE,P_LAST_STAND,P_NASH_HOLD,P_OPEN_KITE,P_ORBIT_KITE,P_PACK_HUNT,P_PRESSURE_BREAK,P_REGROUP_MASS,P_ROLE_SWEEP,P_SCATTER_RAID,P_SCREEN_HUNT,P_SHADOW_PREY,P_SURVIVE_FEAR,P_WALL_POUNCE,P_switches,S_BAIT_TURN,S_BOUNCE_JUKE,S_CHOKE_PINCH,S_CLEAR_SPLIT,S_CLOSE_QUARTERS,S_CONTESTED_SPLIT,S_DELAY_FEAST,S_DENSITY_RAID,S_ESCORT_RING,S_ETA_STRIKE,S_FEAR_RIDGE,S_FORT_KITE,S_GATE_CAMP,S_GIVE_GROUND,S_HOLD_COVER,S_LAST_MAN_RUN,S_LAST_MEAL_STALL,S_LAST_PREY_CARE,S_LAST_STAND,S_NASH_HOLD,S_OPEN_KITE,S_ORBIT_KITE,S_PACK_HUNT,S_PRESSURE_BREAK,S_REGROUP_MASS,S_ROLE_SWEEP,S_SCATTER_RAID,S_SCREEN_HUNT,S_SHADOW_PREY,S_SURVIVE_FEAR,S_WALL_POUNCE,S_switches,
5a4cee6e-c426-4e43-b0d0-0f0af66e8363,ROCK,19,0,0,136,0,1,0,0,0,64,0,0,7,0,0,0,0,0,0,0,0,0,79,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,68,0,0,99,1,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,3487,0,153,0,0,0,0,0,0,0,0,0,0,0,0,37,0,128,0,0,0,0,0,23,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,3491
be7708bc-e76d-4f90-a43e-3ca5f3e4ae0a,ROCK,10,0,0,150,0,0,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,47,2,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3497,0,98,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,82,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,3506
ea4cdcf9-37c3-4f5b-9543-ef5faca144b9,PAPER,17,0,35,207,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,19,69,4,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,6,0,0,0,3522,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,68,73,1,4,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,3522
0dcdfb75-89c9-4b5b-9673-9ca10a0e36b8,ROCK,10,0,0,160,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,86,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,3545,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34,59,3,1,0,0,0,0,0,59,0,0,0,0,47,0,0,0,13,0,0,0,0,3542
dd33d813-52ac-4fd4-bb6a-ad48284560bd,ROCK,14,0,0,201,0,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,121,1,2,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,3561,0,167,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,27,81,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,3570
b55abdf7-d167-4fad-9973-3e2c248dbaaa,SCISSORS,5,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,53,0,0,0,0,85,0,0,13,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,21,0,0,3573,0,232,0,0,1,1,0,0,24,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3578
fb75c05e-1b88-4eee-8957-ae8641e7ba62,SCISSORS,13,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,2,199,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,0,0,0,0,123,2,3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,0,4,0,0,3606,0,163,0,0,2,1,0,0,55,0,0,0,0,0,0,0,104,0,0,0,0,2,41,87,1,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,3612
5656f061-7054-446e-aafc-fbbcd455ec21,PAPER,11,0,0,172,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,91,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,61,0,0,11,0,0,0,0,0,0,173,0,0,0,0,0,0,0,21,0,14,0,0,0,3615,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,1,60,39,1,2,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3627
3a5123ad-2a8b-4f8c-9622-82fb6a1b46ff,SCISSORS,8,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,1,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,2,62,1,0,0,0,0,0,79,0,0,0,0,0,0,0,0,2,0,24,0,0,3632,0,87,0,0,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,2,85,21,0,2,0,0,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,1,0,3644
8f94003c-7176-47fb-a5bd-9a20aca9a9be,SCISSORS,10,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1,143,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,77,0,0,0,0,83,5,74,106,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,1,0,0,3660,0,105,0,0,0,0,0,0,26,0,0,0,0,0,0,0,15,0,0,0,0,0,0,109,4,5,0,0,0,0,0,146,0,0,0,0,48,0,0,0,0,0,0,0,0,3669
8b13b8e3-c25e-4855-be86-558be3cfb17a,SCISSORS,7,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,79,0,0,0,0,123,2,6,58,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,1,0,0,3694,0,167,0,0,0,0,0,0,46,0,0,0,0,0,0,1,33,0,0,0,0,0,0,39,3,1,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1,0,3683
919e78fa-9947-4ff6-93b6-29abb2fac766,ROCK,9,0,0,51,0,0,54,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,7,2,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,60,85,2,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704,0,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,0,0,0,0,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0,0,3694
ce37d416-3691-4419-b3ad-bcb3c49f21c4,ROCK,12,0,0,146,0,1,1,0,0,67,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,79,23,78,20,2,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,0,173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,21,2,2,0,0,0,0,0,99,0,0,0,0,0,0,0,0,53,0,2,0,0,3712
c42a8511-c734-46dd-9367-74749cc1da05,ROCK,10,0,31,136,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3337,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,127,0,2,25,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3734,0,69,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3721
80376b0c-c7cf-4a84-8155-af82e11065eb,ROCK,12,0,0,124,0,0,3,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3352,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,157,0,2,44,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,99,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,106,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3733
dba2df19-82c3-4cea-bb1f-69176d8515fc,ROCK,6,0,0,155,0,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,3366,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,134,0,35,12,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,5,0,0,0,0,3761,0,185,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,82,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3744
dd19b083-5a8f-43af-9433-dd759b91e60e,SCISSORS,11,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3374,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0,71,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,41,0,0,0,0,3777,0,74,0,0,2,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2,96,56,5,5,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3782
83880448-b5fb-4565-a290-2fc7a7d6d9c4,SCISSORS,9,0,10,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,0,0,0,0,0,104,0,39,23,1,6,0,0,0,0,0,0,0,0,0,2,0,0,141,2,0,27,0,0,3806,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,2,131,0,0,0,0,0,0,47,3,1,0,0,0,0,0,197,0,0,0,0,22,0,0,0,0,0,0,1,0,3810
6fd208f4-e3be-48ac-88af-e691b3eaf3b9,ROCK,10,0,0,84,0,1,2,0,0,49,0,0,0,2,0,0,0,0,0,0,0,1,110,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3409,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,176,2,41,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3828,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43,48,1,3,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,23,0,0,3826
ad531d71-46c2-40aa-bead-c0ce72007569,ROCK,17,0,118,239,0,2,1,0,0,55,0,0,0,0,0,0,0,5,0,0,0,2,34,1,0,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3435,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,197,3,1,124,7,9,0,0,0,0,206,0,0,0,0,7,0,0,0,0,0,0,0,0,3861,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,92,4,3,0,0,0,0,0,229,0,0,0,0,72,0,0,0,80,0,2,0,0,3856
bd0c5169-924a-4c9b-926f-237bd55c90f5,ROCK,13,0,0,276,0,2,27,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,4,0,0,175,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,3,0,1,0,3476,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,17,0,28,2,1,56,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,3874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,20,2,1,0,0,0,0,0,418,0,0,0,0,0,0,0,0,19,0,25,0,0,3876
2a03298f-84ac-4d94-b6ee-edf583fdb685,PAPER,12,0,1,279,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,2,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498,0,73,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,2,3,65,1,50,0,0,0,29,282,0,0,0,0,0,0,0,0,1,10,0,0,0,3911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,2,78,106,1,6,0,0,0,0,0,177,0,0,0,0,100,0,0,0,0,0,0,0,0,3908
288ea89c-5cd9-4946-b5bc-49d1a118d154,SCISSORS,16,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515,0,147,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,4,54,1,0,0,0,0,110,197,0,0,0,0,0,0,0,0,17,0,3,0,0,3936,0,198,0,0,1,0,0,0,45,0,0,0,0,0,0,0,49,0,0,0,0,0,39,70,5,1,0,0,0,0,0,132,0,0,10,0,23,0,0,0,0,0,0,1,0,3931
b4aeb612-57e0-45d9-8c65-f4e11989165e,ROCK,7,0,0,107,0,1,0,0,0,62,0,0,0,1,0,0,0,0,0,0,0,1,31,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3531,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,3,30,1,0,0,0,0,0,128,0,0,0,0,0,0,0,0,31,0,0,0,0,3950,0,119,0,0,0,0,0,0,0,0,0,0,0,0,43,0,46,0,0,0,0,0,16,12,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,18,0,2,0,0,3948
3f010422-fdd6-4739-a114-0a4052f30507,SCISSORS,8,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,75,2,1,64,1,4,0,0,0,0,86,0,0,0,0,3,0,0,0,0,0,30,0,0,3971,0,111,0,0,2,1,0,0,37,0,0,0,0,0,0,1,12,0,0,0,0,2,64,81,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981
5c07b31f-8f39-47cd-b114-75d78513cf92,SCISSORS,18,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546,0,66,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,58,0,0,29,1,4,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,3980,0,130,0,0,0,0,0,0,17,0,0,0,0,0,0,0,42,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,2,0,3993
487fdb8c-e114-4d7d-aede-a93b517caed2,ROCK,16,0,0,127,0,1,0,0,0,48,0,0,1,4,0,0,1,0,0,0,0,0,48,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3579,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,19,3,1,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,0,0,4003
6ba099e7-5701-4af5-b577-c9af99f23d9a,ROCK,19,0,0,19,0,0,2,0,0,79,0,0,0,2,0,0,1,0,0,0,0,2,2,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3600,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,17,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3998,0,86,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4013
e9fed428-66c4-4b79-b612-0350472b08ff,SCISSORS,20,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,67,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3609,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,22,1,73,3,0,0,0,0,0,87,0,0,0,0,0,0,0,0,39,0,0,0,0,4015,0,139,0,0,0,1,0,0,41,0,0,0,2,0,0,1,0,0,0,0,0,0,0,59,4,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4037
ddf36ad4-9d6f-44ea-b2ae-ebd525f66736,SCISSORS,13,0,24,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,21,2,0,0,0,0,0,280,0,0,0,0,0,0,0,0,2,0,35,0,0,4036,0,158,0,0,2,0,0,0,37,0,0,0,1,0,0,3,202,0,0,0,0,0,0,64,1,2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,0,4060
487c171c-35d9-4aaf-a8e7-fc3d96922657,SCISSORS,11,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622,0,47,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,56,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4047,0,118,0,0,0,1,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066
1fe0ee67-30bd-41c2-8612-ce104275be64,ROCK,15,0,0,111,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,68,1,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3642,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,109,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,0,149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,4078
7abb7dae-d5cd-4a11-a4f5-31b83744b2c8,ROCK,15,0,0,127,0,1,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657,0,37,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,56,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,4069,0,132,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5,0,0,4093
daa0343a-177e-4d26-8586-55e80c3ac232,ROCK,10,0,0,78,0,2,0,0,0,106,0,0,0,1,0,0,3,0,0,0,0,1,49,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3685,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,5,127,3,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,4086,0,181,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4101
248dd496-9087-4611-836d-a6d722515c09,SCISSORS,13,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,32,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4096,0,90,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4107
b4a6f96e-dba0-48be-ba8f-0f29eed04bf1,ROCK,18,0,0,75,0,2,3,0,0,1,0,0,0,1,0,0,2,0,0,0,0,72,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3713,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,99,0,15,0,6,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,4102,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,28,8,1,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,2,0,59,0,0,4123
7034a71b-7c56-4297-8bd4-78ef5141add2,SCISSORS,17,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,0,52,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,2,30,2,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,4116,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,1,11,0,0,0,0,0,16,24,2,1,0,0,0,0,0,205,0,0,0,0,39,0,0,0,0,0,0,0,0,4138
804a5a54-07bd-44bc-b0ed-afd51b80552a,ROCK,12,0,0,55,0,0,1,0,0,72,0,0,0,1,0,0,2,3,0,0,0,1,61,0,0,62,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,3751,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,1,30,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,4121,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,36,0,0,0,0,0,0,9,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,47,0,1,0,0,4151
01a8b1b8-b51b-465e-8a27-eddeca1648f2,SCISSORS,19,0,0,104,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,55,1,2,114,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3767,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,23,18,2,1,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,29,0,0,4140,0,75,0,0,3,2,0,0,28,0,0,0,1,0,0,0,1,0,0,0,0,1,9,32,0,0,16,0,0,0,0,127,0,0,0,0,29,0,0,0,0,0,0,2,0,4178
31230f3d-65e1-4ee9-aa78-3d3f879fb60b,ROCK,11,0,0,134,0,1,1,0,0,2,0,0,0,5,0,0,3,0,0,0,51,88,33,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3801,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,108,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4149,0,36,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,17,12,10,0,1,44,0,0,0,0,176,0,0,0,0,14,0,0,0,0,0,2,0,0,4193
