gameid,teamSize,forts,duration_s,runcount,winner,rock_final,paper_final,scissors_final,rock_conversions,paper_conversions,scissors_conversions,rock_mode_HUNT,rock_mode_DEFEND,rock_mode_REGROUP,rock_mode_SCATTER,paper_mode_HUNT,paper_mode_DEFEND,paper_mode_REGROUP,paper_mode_SCATTER,scissors_mode_HUNT,scissors_mode_DEFEND,scissors_mode_REGROUP,scissors_mode_SCATTER,total_conversions,wipe_risk_total,wipe_risk_rock,wipe_risk_paper,wipe_risk_scissors,winner_had_fear_at_end,winner_prey_left,fort_near_wins,fort_cover_wins,fort_near_losses,fort_cover_losses,overcrowd_events,avg_pack_density,avg_flank_imbalance,endgame_frames,endgame_seconds,endgame_prey_start,endgame_split_events,endgame_simultaneous,VISION_FAR,NEAR_TARGET_AGGRO,CLUSTER_BONUS,FEAR_CLOSE_MULT,SCATTER_COUNT_THRESHOLD,TARGET_LOCK_TTL,HUNT_ADVANTAGE,COHESION_WEIGHT,PACK_HUNT_MULT,FINISH_BONUS,ESCAPE_BONUS_WEIGHT,FEAR_POP_SCALE
e95bf59c-3bdf-48c9-baa7-f87351957abb,8,3,0.21,59,PAPER,0,24,0,20,28,12,0.0,0.0,0.667,0.333,0.333,0.0,0.667,0.0,0.0,0.0,1.0,0.0,60,1,1,0,0,0,0,27,37,26,34,56,8.85,0.0,31,0.52,14,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
59bbb828-ccff-4746-8c98-127a1da40d36,7,6,0.57,175,ROCK,21,0,0,35,21,28,0.222,0.0,0.111,0.667,0.556,0.0,0.444,0.0,0.222,0.0,0.222,0.556,84,0,0,0,0,0,0,44,68,47,69,63,6.45,0.004,39,0.65,9,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
b2fee4b3-dd29-476e-b3cc-c7f3cb23f2d9,6,5,1.13,402,ROCK,18,0,0,33,21,27,0.476,0.0,0.048,0.476,0.429,0.0,0.19,0.381,0.333,0.0,0.048,0.619,81,1,0,0,1,0,0,49,67,44,69,62,5.32,0.009,30,0.5,5,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
c4cab74a-2913-44ee-b3ee-a334579fd89e,9,3,0.62,189,ROCK,27,0,0,30,12,21,0.5,0.0,0.1,0.4,0.1,0.0,0.7,0.2,0.3,0.0,0.2,0.5,63,1,0,0,1,0,0,15,22,10,24,41,5.81,0.009,89,1.48,26,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
dcf0c48c-fc97-4b51-ae1f-3dc184778292,9,4,0.78,210,ROCK,27,0,0,72,54,63,0.455,0.0,0.182,0.364,0.0,0.0,0.727,0.273,0.273,0.0,0.455,0.273,189,1,0,0,1,0,0,59,137,60,132,158,8.32,0.027,58,0.97,24,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
646a55b4-4091-4622-a462-87c45fe1bca3,5,6,0.27,101,SCISSORS,0,0,15,3,8,13,0.0,0.0,0.4,0.6,0.2,0.0,0.2,0.6,0.2,0.0,0.4,0.4,24,1,0,1,0,0,0,7,12,9,12,22,6.04,0.0,33,0.55,11,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9b62e1a4-714e-4736-b572-8a357c7f336d,5,5,0.21,77,SCISSORS,0,0,15,0,5,10,0.0,0.0,0.75,0.25,0.0,0.0,0.25,0.75,0.5,0.0,0.5,0.0,15,1,0,1,0,0,0,7,8,7,8,9,4.73,0.01,17,0.28,6,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
edfe8ddf-c5f1-4b91-aeaf-957f02790573,5,5,1.25,465,ROCK,15,0,0,34,24,29,0.25,0.0,0.083,0.667,0.167,0.0,0.208,0.625,0.542,0.0,0.083,0.375,87,1,0,0,1,0,0,31,43,40,43,48,4.25,0.009,73,1.22,14,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
7d400db9-2bb1-47ea-b116-5bd88a04b00c,5,6,0.79,316,SCISSORS,0,0,15,7,12,17,0.312,0.0,0.438,0.25,0.25,0.0,0.125,0.625,0.375,0.0,0.125,0.5,36,1,0,1,0,0,0,15,21,20,22,25,5.58,0.0,104,1.73,14,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
22b68342-e0d6-4b6e-a1a3-9b5deeb49534,6,3,0.18,67,PAPER,0,18,0,9,15,3,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.75,0.25,27,1,1,0,0,0,0,10,12,8,12,22,6.81,0.0,43,0.72,12,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3dcbb35d-7f92-4560-9878-cfe2f48ad8af,7,6,1.01,331,SCISSORS,0,0,21,26,33,40,0.353,0.0,0.235,0.412,0.529,0.0,0.118,0.353,0.529,0.0,0.118,0.353,99,1,0,1,0,0,0,50,60,54,60,74,6.19,0.013,43,0.72,19,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
2d376862-174b-4606-9c5f-066fe19d9837,6,3,0.27,98,SCISSORS,0,0,18,6,12,18,0.0,0.0,0.8,0.2,0.0,0.0,0.4,0.6,0.6,0.0,0.2,0.2,36,1,0,1,0,0,0,6,12,7,13,28,5.97,0.028,58,0.97,15,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
4a2efe90-0a1b-4b5e-ad50-81d0de322214,8,6,1.34,407,ROCK,24,0,0,48,32,40,0.714,0.0,0.095,0.19,0.095,0.0,0.19,0.714,0.714,0.0,0.095,0.19,120,1,0,0,1,0,0,44,75,38,77,94,6.19,0.01,39,0.65,12,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
454f873e-c2a6-4756-8417-6beeb715df5e,9,4,0.26,74,SCISSORS,0,0,27,9,18,27,0.0,0.0,0.5,0.5,0.25,0.0,0.5,0.25,0.25,0.0,0.75,0.0,54,0,0,0,0,0,0,14,33,14,32,41,5.67,0.004,30,0.5,19,0,8,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
f9b63ba8-066e-46a4-ac5f-adcdab4d5eef,6,5,0.36,132,PAPER,0,18,0,12,18,6,0.143,0.0,0.286,0.571,0.571,0.0,0.286,0.143,0.0,0.0,0.714,0.286,36,0,0,0,0,0,0,14,12,14,12,24,5.42,0.003,72,1.2,17,0,8,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
be0ebbdd-d4ea-436f-8847-eb2834e4f404,8,5,0.33,103,PAPER,0,24,0,19,27,11,0.167,0.0,0.333,0.5,0.5,0.0,0.333,0.167,0.0,0.0,0.833,0.167,57,0,0,0,0,0,0,33,31,28,31,41,6.7,0.004,43,0.72,17,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
0c8db7ee-450a-4b7c-96ed-e20e5879d8a9,9,3,0.4,113,ROCK,27,0,0,31,13,22,0.5,0.0,0.167,0.333,0.167,0.0,0.667,0.167,0.167,0.0,0.333,0.5,66,1,0,0,1,0,0,15,14,14,16,49,7.64,0.008,57,0.95,17,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
505ba90a-513a-49fd-be80-127ca8bbd501,6,6,0.23,80,SCISSORS,0,0,18,9,15,21,0.0,0.0,0.5,0.5,0.0,0.0,0.75,0.25,0.25,0.0,0.5,0.25,45,1,0,1,0,0,0,24,30,30,29,39,6.44,0.0,32,0.53,11,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5bc75672-8dc9-4ce7-b476-9795429b6491,7,5,0.34,106,ROCK,21,0,0,22,8,15,0.667,0.0,0.333,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.5,0.5,45,0,0,0,0,0,0,23,27,17,30,32,5.22,0.009,50,0.83,10,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
ff518788-0b16-4605-a7dc-8f0f281d0cf6,9,5,1.5,448,ROCK,27,0,0,69,51,60,0.826,0.0,0.087,0.087,0.304,0.0,0.13,0.565,0.391,0.0,0.087,0.522,180,0,0,0,0,0,0,61,127,54,130,138,7.26,0.006,36,0.6,7,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
8a1a7e3b-c58a-41e6-b5d2-8a59fc17f412,7,6,0.53,177,ROCK,21,0,0,24,10,17,0.333,0.0,0.222,0.444,0.0,0.0,0.667,0.333,0.444,0.0,0.222,0.333,51,1,0,0,1,0,0,18,18,23,19,35,5.94,0.001,69,1.15,19,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3dcd6feb-67f1-44e7-901b-595561360a42,9,5,0.77,227,SCISSORS,0,0,27,27,36,45,0.083,0.0,0.333,0.583,0.667,0.0,0.167,0.167,0.333,0.0,0.25,0.417,108,1,0,1,0,0,0,42,63,46,62,92,7.57,0.006,43,0.72,20,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
a58a953a-5c8f-430d-b2f7-30ad640ac7ae,7,3,0.49,167,PAPER,0,21,0,27,34,20,0.333,0.0,0.222,0.444,0.556,0.0,0.222,0.222,0.0,0.0,0.333,0.667,81,1,1,0,0,0,0,42,49,38,50,67,6.81,0.004,27,0.45,16,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
44ff7934-5536-412d-b318-653537fbe620,9,4,0.73,232,ROCK,27,0,0,34,16,25,0.583,0.0,0.167,0.25,0.0,0.0,0.333,0.667,0.417,0.0,0.25,0.333,75,1,0,0,1,0,0,19,47,24,49,53,7.0,0.006,16,0.27,4,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
e3b11611-79d9-424f-88b6-365f274921b9,9,3,0.83,265,ROCK,27,0,0,45,27,36,0.429,0.0,0.143,0.429,0.357,0.0,0.214,0.429,0.643,0.0,0.071,0.286,108,1,0,0,1,0,0,17,52,24,57,93,8.41,0.005,21,0.35,8,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d21ae982-5fa2-4085-a498-bb822cf18877,8,4,0.22,66,PAPER,0,24,0,15,23,7,0.0,0.0,0.25,0.75,0.75,0.0,0.25,0.0,0.0,0.0,1.0,0.0,45,1,1,0,0,0,0,10,17,11,18,37,8.98,0.017,46,0.77,19,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d56e2d33-a6de-4f42-9155-4165210d8856,5,5,0.49,195,ROCK,15,0,0,14,4,9,0.2,0.0,0.1,0.7,0.0,0.0,0.4,0.6,0.6,0.0,0.2,0.2,27,1,0,0,1,0,0,12,7,17,7,11,4.0,0.0,51,0.85,13,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
8dd76c36-52de-4668-9c94-079f27d1ea4e,8,3,0.87,282,SCISSORS,0,0,24,28,36,44,0.333,0.0,0.333,0.333,0.067,0.0,0.133,0.8,0.8,0.0,0.133,0.067,108,1,0,1,0,0,0,18,33,15,29,93,7.4,0.011,54,0.9,22,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1111a682-dd18-42e0-955e-7c92c6a7a211,7,6,0.48,168,SCISSORS,0,0,21,14,21,28,0.0,0.0,0.333,0.667,0.0,0.0,0.444,0.556,0.667,0.0,0.333,0.0,63,1,0,1,0,0,0,28,56,39,56,48,6.08,0.018,16,0.27,5,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
dee6c750-686e-4600-b601-5038edc0ce6f,7,4,0.71,235,SCISSORS,0,0,21,18,25,32,0.25,0.0,0.5,0.25,0.333,0.0,0.167,0.5,0.25,0.0,0.167,0.583,75,1,0,1,0,0,0,31,35,34,43,58,6.76,0.001,71,1.18,18,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
05735154-d130-47bb-9718-b0ab03c6a4c8,7,3,0.96,309,PAPER,0,21,0,27,34,20,0.25,0.0,0.062,0.688,0.312,0.125,0.062,0.5,0.5,0.0,0.375,0.125,81,1,1,0,0,0,0,19,50,25,49,65,6.84,0.004,77,1.28,18,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9c3597b0-6eae-47bd-beb9-f99d3baab7aa,5,5,0.67,251,SCISSORS,0,0,15,13,18,23,0.538,0.0,0.385,0.077,0.0,0.0,0.077,0.923,0.231,0.0,0.077,0.692,54,1,0,1,0,0,0,18,20,15,20,36,4.43,0.0,59,0.98,14,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9fda1e01-cf91-4e88-b67a-d6c1da4fa804,9,3,1.04,331,ROCK,27,0,0,40,22,31,0.353,0.0,0.118,0.529,0.471,0.059,0.294,0.176,0.471,0.0,0.118,0.412,93,1,0,0,1,0,0,21,47,15,49,66,7.22,0.002,35,0.58,17,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1abbd616-ce07-45b1-8c43-b92a3c0e79ef,5,4,0.37,136,ROCK,15,0,0,15,5,10,0.714,0.0,0.0,0.286,0.0,0.0,0.286,0.714,0.143,0.0,0.286,0.571,30,0,0,0,0,0,0,5,11,6,10,17,3.87,0.0,16,0.27,9,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
6c73337e-58a8-4d97-aa12-1da49cdfce41,6,5,0.88,321,SCISSORS,0,0,18,30,36,42,0.062,0.0,0.188,0.75,0.625,0.0,0.125,0.25,0.562,0.0,0.062,0.375,108,1,0,1,0,0,0,65,90,75,90,87,5.67,0.013,29,0.48,12,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9b89f1b0-747e-48f5-8a22-a0cd5d30f81e,7,3,0.32,107,ROCK,21,0,0,20,6,13,0.5,0.0,0.333,0.167,0.0,0.0,0.833,0.167,0.167,0.0,0.333,0.5,39,1,0,0,1,0,0,11,14,11,14,26,5.03,0.0,59,0.98,16,0,12,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
c9f8bf50-b637-43bd-823c-512467eb2d34,8,6,0.37,110,PAPER,0,24,0,17,25,9,0.333,0.0,0.167,0.5,0.5,0.0,0.167,0.333,0.0,0.0,0.833,0.167,51,1,1,0,0,0,0,22,18,19,19,44,8.18,0.0,66,1.1,17,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
ea424a67-e8d4-4493-b815-810209a4bc22,6,3,0.64,244,SCISSORS,0,0,18,10,16,22,0.0,0.0,0.385,0.615,0.692,0.0,0.077,0.231,0.231,0.0,0.077,0.692,48,1,0,1,0,0,0,15,31,15,31,26,4.31,0.007,44,0.73,13,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1c4fce68-2f40-4c16-9d73-246436dc356c,5,3,0.14,56,SCISSORS,0,0,15,0,5,10,0.0,0.0,0.667,0.333,0.0,0.0,0.333,0.667,0.333,0.0,0.667,0.0,15,1,0,1,0,0,0,2,3,3,2,9,4.6,0.0,24,0.4,8,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
8c9b6876-8b2f-48fb-9e07-711d86b072ba,9,5,0.19,55,SCISSORS,0,0,27,9,18,27,0.0,0.0,0.667,0.333,0.0,0.0,0.667,0.333,0.333,0.0,0.333,0.333,54,1,0,1,0,0,0,26,34,25,34,26,4.2,0.007,31,0.52,19,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9aa8fcd6-0cbe-42e7-a49b-427643918234,7,6,0.5,168,PAPER,0,21,0,19,26,12,0.333,0.0,0.111,0.556,0.778,0.0,0.222,0.0,0.111,0.0,0.222,0.667,57,1,1,0,0,0,0,15,35,23,37,46,5.79,0.006,24,0.4,3,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
e1b32e8e-578a-4d2b-8588-2bd38190d80f,9,4,0.36,117,PAPER,0,27,0,17,26,8,0.0,0.0,0.333,0.667,0.667,0.0,0.333,0.0,0.0,0.0,0.333,0.667,51,0,0,0,0,0,0,22,39,20,38,41,8.78,0.001,9,0.15,5,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
db8897e8-8afb-47ca-9f20-dd69619027a7,9,4,0.76,232,ROCK,27,0,0,46,28,37,0.333,0.0,0.167,0.5,0.333,0.0,0.5,0.167,0.583,0.0,0.167,0.25,111,1,0,0,1,0,0,35,48,28,46,91,7.05,0.013,52,0.87,19,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
537a0aae-0c10-4d81-b099-0c7a782476e0,9,4,0.93,263,ROCK,27,0,0,51,33,42,0.857,0.0,0.0,0.143,0.071,0.0,0.286,0.643,0.571,0.0,0.071,0.357,126,0,0,0,0,0,0,42,86,38,87,103,7.84,0.009,31,0.52,17,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
82dd2c16-fd04-4137-82f0-b1a202c06bc5,5,4,0.38,150,SCISSORS,0,0,15,5,10,15,0.125,0.0,0.75,0.125,0.25,0.0,0.375,0.375,0.375,0.0,0.25,0.375,30,1,0,1,0,0,0,12,14,9,11,18,4.63,0.0,54,0.9,13,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
2548b655-4dff-4763-b649-43497a3b3cda,9,4,0.78,212,ROCK,27,0,0,70,52,61,0.636,0.0,0.364,0.0,0.364,0.0,0.182,0.455,0.455,0.0,0.364,0.182,183,0,0,0,0,0,0,76,121,96,127,159,9.4,0.0,28,0.47,12,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5a9841e2-1e7c-486a-9606-b9a8dead823b,6,4,0.49,164,ROCK,18,0,0,25,13,19,0.556,0.0,0.222,0.222,0.0,0.0,0.556,0.444,0.333,0.0,0.222,0.444,57,1,0,0,1,0,0,34,33,33,33,37,5.11,0.016,76,1.27,15,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d35a7120-97f9-4eb4-a662-0e7bae40d638,8,4,0.42,126,SCISSORS,0,0,24,16,24,32,0.143,0.0,0.714,0.143,0.143,0.0,0.143,0.714,0.429,0.0,0.286,0.286,72,0,0,0,0,0,0,27,50,29,49,53,7.31,0.006,54,0.9,21,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
fed7ba39-54a2-403d-80eb-be87ffef762c,9,3,0.2,58,ROCK,27,0,0,23,5,14,0.333,0.0,0.667,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.667,0.333,42,1,0,0,1,0,0,12,22,10,21,32,6.14,0.003,22,0.37,8,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
f720dd21-dee3-49bc-a2b0-35ad6b42f0a4,6,6,0.54,196,PAPER,0,18,0,15,21,9,0.3,0.0,0.1,0.6,0.2,0.0,0.1,0.7,0.3,0.0,0.4,0.3,45,0,0,0,0,0,0,22,29,19,28,34,5.8,0.006,44,0.73,12,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
c356db7c-07b2-4c3e-b88c-13af0c245e76,6,5,0.48,182,ROCK,18,0,0,20,8,14,0.4,0.0,0.1,0.5,0.0,0.0,0.6,0.4,0.4,0.0,0.2,0.4,42,0,0,0,0,0,0,12,25,19,25,19,3.64,0.0,70,1.17,15,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
dc45ffc6-b1f6-44b5-8659-7e66f72a123e,6,6,0.44,162,ROCK,18,0,0,24,12,18,0.444,0.0,0.111,0.444,0.222,0.0,0.667,0.111,0.222,0.0,0.333,0.444,54,1,0,0,1,0,0,27,33,27,32,34,4.81,0.015,78,1.3,16,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
a50c51e7-10f2-40fa-9063-aed647605feb,6,4,0.25,93,SCISSORS,0,0,18,4,10,16,0.0,0.0,0.4,0.6,0.2,0.0,0.4,0.4,0.6,0.0,0.4,0.0,30,1,0,1,0,0,0,9,18,11,17,20,4.73,0.007,25,0.42,6,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
375dab1c-85b1-4dce-bbe2-5cfc4d57dfb0,9,5,1.1,328,SCISSORS,0,0,27,47,56,65,0.353,0.0,0.235,0.412,0.706,0.0,0.176,0.118,0.471,0.0,0.118,0.412,168,1,0,1,0,0,0,62,127,61,129,142,6.82,0.01,28,0.47,16,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
22ca94ac-5758-4ad0-8202-6e6eb1f0138f,8,3,0.81,267,SCISSORS,0,0,24,26,34,42,0.143,0.0,0.429,0.429,0.5,0.0,0.071,0.429,0.429,0.0,0.0,0.571,102,1,0,1,0,0,0,25,49,28,47,75,6.51,0.014,79,1.32,21,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
08551367-96f3-4f48-90c0-81e5737a3627,9,5,1.55,465,ROCK,27,0,0,83,65,74,0.583,0.0,0.125,0.292,0.292,0.0,0.208,0.5,0.667,0.0,0.125,0.208,222,1,0,0,1,0,0,100,171,99,177,193,8.16,0.01,25,0.42,9,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
a3438f7a-840c-4054-8d87-cb044b6c3b7b,8,4,0.19,56,PAPER,0,24,0,17,25,9,0.0,0.0,0.333,0.667,0.667,0.0,0.333,0.0,0.0,0.0,1.0,0.0,51,1,1,0,0,0,0,5,3,5,3,42,7.78,0.013,36,0.6,10,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
b60aad82-3756-460d-a738-5c5de4cece13,6,5,0.46,166,ROCK,18,0,0,24,12,18,0.778,0.0,0.222,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.111,0.889,54,1,0,0,1,0,0,38,40,32,39,41,5.07,0.014,46,0.77,12,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
27829bef-61e6-4e5c-8804-125061047400,9,5,0.32,96,SCISSORS,0,0,27,12,21,30,0.0,0.0,0.8,0.2,0.2,0.0,0.4,0.4,0.4,0.0,0.2,0.4,63,1,0,1,0,0,0,17,34,14,33,42,4.68,0.002,40,0.67,17,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
86c007c8-351b-458e-9198-3dc14148110f,9,5,0.42,123,ROCK,27,0,0,37,19,28,0.429,0.0,0.571,0.0,0.143,0.0,0.857,0.0,0.0,0.0,0.286,0.714,84,1,0,0,1,0,0,51,66,56,66,69,7.4,0.029,47,0.78,15,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9589c1a6-c39a-45d1-853e-8398a8575440,8,3,1.27,436,PAPER,0,24,0,45,53,37,0.455,0.0,0.091,0.455,0.455,0.0,0.045,0.5,0.273,0.045,0.273,0.409,135,1,1,0,0,0,0,33,88,43,88,109,6.93,0.008,84,1.4,23,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
0162c341-3f44-4074-b0a7-3af0a8f6efbb,8,5,0.85,265,ROCK,24,0,0,54,38,46,0.571,0.0,0.143,0.286,0.0,0.0,0.357,0.643,0.643,0.0,0.143,0.214,138,1,0,0,1,0,0,92,119,95,120,109,6.39,0.01,33,0.55,9,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
b86d1d79-084f-4ee0-aedc-01293d46c79b,6,3,0.27,94,ROCK,18,0,0,18,6,12,0.6,0.0,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.2,0.8,36,0,0,0,0,0,0,12,17,16,16,23,4.78,0.026,42,0.7,13,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
7b01f4d6-a5f4-44b8-9a2c-15d968ad44a7,5,10,18.75,1125,ROCK,45,0,0,42,12,27,0.507,0.062,0.431,0.0,0.289,0.067,0.56,0.084,0.44,0.0,0.462,0.098,81,1,0,0,1,0,0,12,54,17,57,63,6.44,0.008,275,4.58,17,0,11,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
583e2c17-5c28-405e-8d02-5584374dfd45,20,4,35.42,2125,SCISSORS,0,0,15,11,16,21,0.544,0.0,0.341,0.115,0.348,0.0,0.289,0.362,0.249,0.0,0.273,0.478,48,1,0,1,0,0,0,12,23,16,20,21,3.67,0.0,340,5.67,10,0,11,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
2510194d-1b39-46b4-b040-937755024d8d,15,10,69.13,4148,SCISSORS,0,0,60,225,245,265,0.727,0.116,0.151,0.007,0.546,0.164,0.13,0.16,0.611,0.151,0.122,0.117,735,1,0,1,0,0,0,228,667,264,660,695,11.58,0.008,223,3.72,27,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9815d8a2-3cd3-4080-9405-747ad4a622be,5,10,74.9,4494,ROCK,45,0,0,221,191,206,0.722,0.097,0.117,0.065,0.636,0.15,0.149,0.065,0.724,0.065,0.125,0.087,618,1,0,0,1,0,0,229,574,257,569,572,8.97,0.009,269,4.48,27,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
adfd0a74-a49a-4025-8208-fc52c790e778,7,8,52.23,3134,SCISSORS,0,0,15,22,27,32,0.41,0.0,0.234,0.356,0.257,0.0,0.188,0.555,0.486,0.0,0.177,0.337,81,1,0,1,0,0,0,26,52,32,52,38,3.58,0.007,359,5.98,12,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
dbe41c48-0549-4b14-9193-2d82dd231b1d,18,4,30.92,1855,PAPER,0,21,0,24,31,17,0.612,0.0,0.299,0.089,0.423,0.0,0.296,0.28,0.42,0.0,0.388,0.191,72,1,1,0,0,0,0,6,51,7,49,58,6.58,0.015,350,5.83,18,0,14,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
b3e7c2b3-5055-4eaa-be39-1c51ab6680dd,18,10,27.08,1625,PAPER,0,54,0,64,82,46,0.428,0.157,0.311,0.105,0.514,0.068,0.289,0.129,0.511,0.009,0.415,0.065,192,1,1,0,0,0,0,49,104,55,105,154,9.6,0.006,310,5.17,49,0,15,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
