gameid,time_s,runcount,teamSize,rock,paper,scissors,rock_fear,rock_prey,paper_fear,paper_prey,scissors_fear,scissors_prey,rock_mode,paper_mode,scissors_mode,any_last_prey_risk
e6ea5ccb-7ea5-4468-9a75-0238cc069e10,18.6,885,6,0,7,11,7,11,11,0,0,7,REGROUP,SCATTER,HUNT,1
27b4dda2-8250-47f4-ad33-60491e92252d,2.55,85,7,3,6,12,6,12,12,3,3,6,SCATTER,SCATTER,HUNT,0
27b4dda2-8250-47f4-ad33-60491e92252d,6.8,235,7,13,1,7,1,7,7,13,13,1,HUNT,SCATTER,HUNT,0
27b4dda2-8250-47f4-ad33-60491e92252d,11.4,385,7,14,1,6,1,6,6,14,14,1,HUNT,SCATTER,SCATTER,0
27b4dda2-8250-47f4-ad33-60491e92252d,15.54,535,7,9,12,0,12,0,0,9,9,12,SCATTER,HUNT,REGROUP,1
a7f8a659-1a77-41dd-9ca0-cbac23cd1257,1.2,95,5,4,4,7,4,7,7,4,4,4,SCATTER,SCATTER,HUNT,0
a7f8a659-1a77-41dd-9ca0-cbac23cd1257,4.4,245,5,12,0,3,0,3,3,12,12,0,HUNT,REGROUP,SCATTER,1
6715cc8b-3605-4a80-be56-7f21f360703c,3.53,120,8,10,7,7,7,7,7,10,10,7,HUNT,REGROUP,DEFEND,0
6715cc8b-3605-4a80-be56-7f21f360703c,6.81,270,8,9,12,3,12,3,3,9,9,12,HUNT,HUNT,SCATTER,0
6715cc8b-3605-4a80-be56-7f21f360703c,9.73,420,8,5,14,5,14,5,5,5,5,14,SCATTER,HUNT,SCATTER,0
6715cc8b-3605-4a80-be56-7f21f360703c,14.79,570,8,2,7,15,7,15,15,2,2,7,SCATTER,DEFEND,HUNT,0
6715cc8b-3605-4a80-be56-7f21f360703c,20.71,720,8,13,2,9,2,9,9,13,13,2,HUNT,SCATTER,HUNT,0
6715cc8b-3605-4a80-be56-7f21f360703c,25.25,870,8,12,9,3,9,3,3,12,12,9,HUNT,SCATTER,SCATTER,0
6715cc8b-3605-4a80-be56-7f21f360703c,32.29,1020,8,0,2,22,2,22,22,0,0,2,REGROUP,SCATTER,HUNT,1
df8c18aa-acfd-4f09-8b1f-6b63b5305667,6.38,145,6,1,11,6,11,6,6,1,1,11,SCATTER,HUNT,HUNT,0
6556d63e-382f-4c39-a120-7f8fe149636b,3.55,120,5,5,4,6,4,6,6,5,5,4,REGROUP,SCATTER,HUNT,0
6556d63e-382f-4c39-a120-7f8fe149636b,5.71,270,5,6,3,6,3,6,6,6,6,3,HUNT,SCATTER,HUNT,0
df8c18aa-acfd-4f09-8b1f-6b63b5305667,10.91,295,6,1,1,16,1,16,16,1,1,1,SCATTER,SCATTER,HUNT,0
6556d63e-382f-4c39-a120-7f8fe149636b,8.77,420,5,11,2,2,2,2,2,11,11,2,HUNT,SCATTER,SCATTER,0
df8c18aa-acfd-4f09-8b1f-6b63b5305667,18.77,445,6,15,0,3,0,3,3,15,15,0,HUNT,REGROUP,SCATTER,1
6556d63e-382f-4c39-a120-7f8fe149636b,16.37,570,5,1,9,5,9,5,5,1,1,9,SCATTER,HUNT,SCATTER,0
6556d63e-382f-4c39-a120-7f8fe149636b,19.61,720,5,1,0,14,0,14,14,1,1,0,HUNT,REGROUP,SCATTER,1
cce665ce-e32f-465c-92e3-5e52429a0f68,8.68,130,6,2,6,10,6,10,10,2,2,6,SCATTER,REGROUP,HUNT,0
6556d63e-382f-4c39-a120-7f8fe149636b,25.84,870,5,14,0,1,0,1,1,14,14,0,HUNT,REGROUP,SCATTER,1
5c0f4427-3133-4a60-86a3-b35c69a8c0a9,4.67,145,5,4,2,9,2,9,9,4,4,2,SCATTER,SCATTER,HUNT,0
b7f70954-9406-48fd-ba0e-7eb90b361729,2.73,35,6,7,8,3,8,3,3,7,7,8,REGROUP,HUNT,SCATTER,0
5c0f4427-3133-4a60-86a3-b35c69a8c0a9,9.15,295,5,11,0,4,0,4,4,11,11,0,HUNT,REGROUP,SCATTER,1
b7f70954-9406-48fd-ba0e-7eb90b361729,8.38,185,6,0,9,9,9,9,9,0,0,9,REGROUP,SCATTER,HUNT,1
00d47c22-ae5b-4028-aca7-7e058761668c,3.29,20,8,4,5,15,5,15,15,4,4,5,SCATTER,REGROUP,HUNT,0
7eb7be74-ebc3-476c-9223-89e9e819deb6,7.55,90,9,4,18,5,18,5,5,4,4,18,HUNT,HUNT,SCATTER,0
00d47c22-ae5b-4028-aca7-7e058761668c,11.34,170,8,9,1,14,1,14,14,9,9,1,HUNT,SCATTER,HUNT,0
7eb7be74-ebc3-476c-9223-89e9e819deb6,15.53,240,9,0,14,13,14,13,13,0,0,14,REGROUP,SCATTER,HUNT,1
8242bd08-b758-4650-a5fe-06370a764973,2.41,145,6,3,7,8,7,8,8,3,3,7,SCATTER,REGROUP,HUNT,0
8242bd08-b758-4650-a5fe-06370a764973,5.4,295,6,2,5,11,5,11,11,2,2,5,SCATTER,SCATTER,HUNT,0
c7769e9c-93f8-48c7-a147-976071ce8ab1,1.67,75,6,10,3,5,3,5,5,10,10,3,HUNT,SCATTER,SCATTER,0
5bb5411e-2f7a-4215-93da-56a732430d67,1.26,10,5,7,4,4,4,4,4,7,7,4,REGROUP,REGROUP,SCATTER,0
5bb5411e-2f7a-4215-93da-56a732430d67,4.12,160,5,6,7,2,7,2,2,6,6,7,REGROUP,HUNT,SCATTER,0
615919c4-5a57-480e-8bc7-df96434cedfd,0.8,25,6,6,5,7,5,7,7,6,6,5,REGROUP,SCATTER,HUNT,0
615919c4-5a57-480e-8bc7-df96434cedfd,3.9,175,6,11,3,4,3,4,4,11,11,3,HUNT,SCATTER,SCATTER,0
615919c4-5a57-480e-8bc7-df96434cedfd,7.39,325,6,3,15,0,15,0,0,3,3,15,SCATTER,HUNT,REGROUP,1
426fea1a-3248-4fb0-90cd-092bb7c0c7f0,1.57,90,5,5,0,10,0,10,10,5,5,0,HUNT,REGROUP,SCATTER,1
7167861f-7e78-4631-93a8-b802d84accf6,2.09,55,8,4,10,10,10,10,10,4,4,10,SCATTER,HUNT,HUNT,0
7167861f-7e78-4631-93a8-b802d84accf6,6.6,205,8,3,3,18,3,18,18,3,3,3,SCATTER,SCATTER,HUNT,0
25d3ddae-efe2-4d69-b72f-a1008a8b4de2,1.1,20,6,7,7,4,7,4,4,7,7,7,REGROUP,HUNT,SCATTER,0
25d3ddae-efe2-4d69-b72f-a1008a8b4de2,4.13,170,6,1,7,10,7,10,10,1,1,7,SCATTER,REGROUP,HUNT,0
25d3ddae-efe2-4d69-b72f-a1008a8b4de2,6.91,320,6,4,0,14,0,14,14,4,4,0,HUNT,REGROUP,SCATTER,1
a82a672f-db46-40a3-97a5-928df06ed2d9,0.3,35,6,7,6,5,6,5,5,7,7,6,REGROUP,REGROUP,SCATTER,0
a82a672f-db46-40a3-97a5-928df06ed2d9,3.02,185,6,7,5,6,5,6,6,7,7,5,HUNT,SCATTER,HUNT,0
a82a672f-db46-40a3-97a5-928df06ed2d9,7.04,335,6,10,2,6,2,6,6,10,10,2,HUNT,SCATTER,HUNT,0
a82a672f-db46-40a3-97a5-928df06ed2d9,9.84,485,6,12,5,1,5,1,1,12,12,5,HUNT,SCATTER,SCATTER,0
a82a672f-db46-40a3-97a5-928df06ed2d9,15.31,635,6,0,5,13,5,13,13,0,0,5,REGROUP,SCATTER,HUNT,1
b91eb31a-78be-48a2-b372-addceaf8dc05,1.0,15,8,8,9,7,9,7,7,8,8,9,REGROUP,REGROUP,HUNT,0
b91eb31a-78be-48a2-b372-addceaf8dc05,5.46,165,8,6,7,11,7,11,11,6,6,7,REGROUP,REGROUP,HUNT,0
b91eb31a-78be-48a2-b372-addceaf8dc05,8.64,315,8,10,2,12,2,12,12,10,10,2,HUNT,SCATTER,HUNT,0
b91eb31a-78be-48a2-b372-addceaf8dc05,12.98,465,8,11,1,12,1,12,12,11,11,1,HUNT,SCATTER,HUNT,0
233c4796-c7b5-43a4-aff6-fd0c6f9f90eb,0.92,60,5,3,7,5,7,5,5,3,3,7,SCATTER,HUNT,HUNT,0
233c4796-c7b5-43a4-aff6-fd0c6f9f90eb,3.49,210,5,1,3,11,3,11,11,1,1,3,SCATTER,SCATTER,HUNT,0
233c4796-c7b5-43a4-aff6-fd0c6f9f90eb,6.25,360,5,6,1,8,1,8,8,6,6,1,HUNT,SCATTER,HUNT,0
109a28ad-e98b-4836-a462-0832c54ac62e,4.22,100,8,8,7,9,7,9,9,8,8,7,HUNT,REGROUP,HUNT,0
109a28ad-e98b-4836-a462-0832c54ac62e,8.77,250,8,18,2,4,2,4,4,18,18,2,HUNT,SCATTER,SCATTER,0
94b3799b-b346-4066-a8e2-8dbf3d8f99dd,1.54,65,7,6,8,7,8,7,7,6,6,8,REGROUP,HUNT,HUNT,0
94b3799b-b346-4066-a8e2-8dbf3d8f99dd,4.88,215,7,6,4,11,4,11,11,6,6,4,HUNT,SCATTER,HUNT,0
94b3799b-b346-4066-a8e2-8dbf3d8f99dd,8.92,365,7,7,8,6,8,6,6,7,7,8,HUNT,REGROUP,HUNT,0
94b3799b-b346-4066-a8e2-8dbf3d8f99dd,13.21,515,7,0,6,15,6,15,15,0,0,6,REGROUP,SCATTER,HUNT,1
f0d67eed-4303-4767-93f4-7586d582bcd1,2.77,115,8,7,9,8,9,8,8,7,7,9,REGROUP,HUNT,HUNT,0
f0d67eed-4303-4767-93f4-7586d582bcd1,6.45,265,8,8,2,14,2,14,14,8,8,2,HUNT,SCATTER,HUNT,0
f0d67eed-4303-4767-93f4-7586d582bcd1,10.71,415,8,20,1,3,1,3,3,20,20,1,HUNT,SCATTER,SCATTER,0
2449af65-0e89-4784-9788-c3529c5ec80e,0.08,5,8,8,6,10,6,10,10,8,8,6,REGROUP,REGROUP,REGROUP,0
2449af65-0e89-4784-9788-c3529c5ec80e,4.27,155,8,7,13,4,13,4,4,7,7,13,HUNT,HUNT,SCATTER,0
2449af65-0e89-4784-9788-c3529c5ec80e,10.39,305,8,1,5,18,5,18,18,1,1,5,SCATTER,SCATTER,HUNT,0
2449af65-0e89-4784-9788-c3529c5ec80e,15.75,455,8,22,0,2,0,2,2,22,22,0,HUNT,REGROUP,SCATTER,1
cf9dc7d5-05c9-4bb0-bf4d-b570e32d61b7,1.84,135,5,5,5,5,5,5,5,5,5,5,REGROUP,REGROUP,HUNT,0
cf9dc7d5-05c9-4bb0-bf4d-b570e32d61b7,4.45,285,5,4,6,5,6,5,5,4,4,6,HUNT,SCATTER,SCATTER,0
cf9dc7d5-05c9-4bb0-bf4d-b570e32d61b7,7.13,435,5,2,6,7,6,7,7,2,2,6,SCATTER,HUNT,HUNT,0
cf9dc7d5-05c9-4bb0-bf4d-b570e32d61b7,8.65,585,5,1,4,10,4,10,10,1,1,4,SCATTER,SCATTER,HUNT,0
cf9dc7d5-05c9-4bb0-bf4d-b570e32d61b7,11.52,735,5,1,0,14,0,14,14,1,1,0,HUNT,REGROUP,SCATTER,1
cf9dc7d5-05c9-4bb0-bf4d-b570e32d61b7,12.97,885,5,7,0,8,0,8,8,7,7,0,HUNT,REGROUP,SCATTER,1
f227e708-8704-4e1c-a217-af131b967295,1.2,5,6,6,8,4,8,4,4,6,6,8,REGROUP,REGROUP,REGROUP,0
f227e708-8704-4e1c-a217-af131b967295,3.27,155,6,2,11,5,11,5,5,2,2,11,SCATTER,HUNT,SCATTER,0
5130ffe4-0e29-47c9-91c0-28de0005d133,0.81,5,8,9,5,10,5,10,10,9,9,5,REGROUP,REGROUP,REGROUP,0
5130ffe4-0e29-47c9-91c0-28de0005d133,5.97,155,8,3,7,14,7,14,14,3,3,7,SCATTER,REGROUP,HUNT,0
5130ffe4-0e29-47c9-91c0-28de0005d133,10.26,305,8,11,7,6,7,6,6,11,11,7,HUNT,SCATTER,DEFEND,0
5130ffe4-0e29-47c9-91c0-28de0005d133,15.76,455,8,3,6,15,6,15,15,3,3,6,SCATTER,REGROUP,HUNT,0
7fb1cf1f-c535-44ca-bce7-38305b3c929e,1.3,15,7,8,4,9,4,9,9,8,8,4,REGROUP,SCATTER,HUNT,0
7fb1cf1f-c535-44ca-bce7-38305b3c929e,5.17,165,7,18,0,3,0,3,3,18,18,0,HUNT,REGROUP,SCATTER,1
3b085c9e-18d3-4cbc-b13c-a275995f874b,2.36,80,7,9,5,7,5,7,7,9,9,5,HUNT,SCATTER,HUNT,0
3b085c9e-18d3-4cbc-b13c-a275995f874b,5.95,230,7,5,11,5,11,5,5,5,5,11,HUNT,HUNT,SCATTER,0
3b085c9e-18d3-4cbc-b13c-a275995f874b,10.89,380,7,7,0,14,0,14,14,7,7,0,HUNT,REGROUP,SCATTER,1
e7d52937-5954-4f24-b39e-4869d093b34e,1.5,45,6,5,4,9,4,9,9,5,5,4,REGROUP,SCATTER,HUNT,0
e7d52937-5954-4f24-b39e-4869d093b34e,4.49,195,6,4,10,4,10,4,4,4,4,10,SCATTER,HUNT,SCATTER,0
e7d52937-5954-4f24-b39e-4869d093b34e,8.36,345,6,12,2,4,2,4,4,12,12,2,HUNT,SCATTER,SCATTER,0
e7d52937-5954-4f24-b39e-4869d093b34e,13.13,495,6,2,16,0,16,0,0,2,2,16,SCATTER,HUNT,REGROUP,1
8a6b3863-d552-415b-ae90-dd013c35cac7,2.62,135,6,6,5,7,5,7,7,6,6,5,SCATTER,SCATTER,HUNT,0
8a6b3863-d552-415b-ae90-dd013c35cac7,5.36,285,6,10,4,4,4,4,4,10,10,4,HUNT,SCATTER,SCATTER,0
8a6b3863-d552-415b-ae90-dd013c35cac7,8.08,435,6,1,11,6,11,6,6,1,1,11,SCATTER,HUNT,HUNT,0
9cdcdef3-8179-4d13-995a-032f9a1c033d,1.61,75,5,2,5,8,5,8,8,2,2,5,SCATTER,HUNT,HUNT,0
bf5abc2e-889f-43af-b336-0c415c5a03c9,3.3,60,8,10,7,7,7,7,7,10,10,7,HUNT,HUNT,HUNT,0
bf5abc2e-889f-43af-b336-0c415c5a03c9,9.95,210,8,4,10,10,10,10,10,4,4,10,SCATTER,HUNT,HUNT,0
bf5abc2e-889f-43af-b336-0c415c5a03c9,15.67,360,8,9,0,15,0,15,15,9,9,0,HUNT,REGROUP,SCATTER,1
bfb6f3e5-4f49-4133-a199-4a40518ba169,1.41,50,5,6,4,5,4,5,5,6,6,4,HUNT,SCATTER,SCATTER,0
bfb6f3e5-4f49-4133-a199-4a40518ba169,2.88,200,5,7,4,4,4,4,4,7,7,4,HUNT,SCATTER,SCATTER,0
bfb6f3e5-4f49-4133-a199-4a40518ba169,6.38,350,5,1,12,2,12,2,2,1,1,12,SCATTER,HUNT,SCATTER,0
8a4f27a0-0c36-41ba-9123-32dc8b1e695a,0.02,0,9,9,9,9,9,9,9,9,9,9,REGROUP,REGROUP,REGROUP,0
8a4f27a0-0c36-41ba-9123-32dc8b1e695a,8.17,150,9,2,21,4,21,4,4,2,2,21,SCATTER,HUNT,SCATTER,0
c1dd5e7b-ceb9-4089-b59c-e5b91fe5879d,1.32,25,6,3,8,7,8,7,7,3,3,8,SCATTER,REGROUP,HUNT,0
c1dd5e7b-ceb9-4089-b59c-e5b91fe5879d,4.54,175,6,7,1,10,1,10,10,7,7,1,HUNT,SCATTER,HUNT,0
4b9748ca-ee78-4c51-8ebd-2ceb4cffa8ec,0.24,35,5,6,5,4,5,4,4,6,6,5,REGROUP,REGROUP,SCATTER,0
4b9748ca-ee78-4c51-8ebd-2ceb4cffa8ec,2.01,185,5,4,5,6,5,6,6,4,4,5,SCATTER,SCATTER,HUNT,0
4b9748ca-ee78-4c51-8ebd-2ceb4cffa8ec,4.67,335,5,7,3,5,3,5,5,7,7,3,HUNT,SCATTER,SCATTER,0
4b9748ca-ee78-4c51-8ebd-2ceb4cffa8ec,6.5,485,5,8,4,3,4,3,3,8,8,4,HUNT,SCATTER,SCATTER,0
4b9748ca-ee78-4c51-8ebd-2ceb4cffa8ec,9.08,635,5,3,11,1,11,1,1,3,3,11,SCATTER,HUNT,SCATTER,0
4b9748ca-ee78-4c51-8ebd-2ceb4cffa8ec,12.72,785,5,0,1,14,1,14,14,0,0,1,REGROUP,SCATTER,HUNT,1
f24c41f2-4315-4761-8234-3668054c7b66,2.28,135,6,4,5,9,5,9,9,4,4,5,SCATTER,SCATTER,HUNT,0
f24c41f2-4315-4761-8234-3668054c7b66,5.08,285,6,9,2,7,2,7,7,9,9,2,HUNT,SCATTER,HUNT,0
f24c41f2-4315-4761-8234-3668054c7b66,9.0,435,6,11,4,3,4,3,3,11,11,4,HUNT,HUNT,SCATTER,0
f24c41f2-4315-4761-8234-3668054c7b66,12.17,585,6,4,10,4,10,4,4,4,4,10,SCATTER,HUNT,SCATTER,0
f24c41f2-4315-4761-8234-3668054c7b66,16.03,735,6,0,5,13,5,13,13,0,0,5,REGROUP,SCATTER,HUNT,1
75439d4a-d35c-4ebc-91e5-cd1f9e031a51,1.15,120,5,2,7,6,7,6,6,2,2,7,SCATTER,REGROUP,HUNT,0
75439d4a-d35c-4ebc-91e5-cd1f9e031a51,5.14,270,5,7,1,7,1,7,7,7,7,1,HUNT,SCATTER,HUNT,0
75439d4a-d35c-4ebc-91e5-cd1f9e031a51,7.69,420,5,13,1,1,1,1,1,13,13,1,HUNT,SCATTER,SCATTER,0
f0680cde-a5fc-44b5-af2e-93125a558dc3,0.01,0,5,5,5,5,5,5,5,5,5,5,REGROUP,REGROUP,REGROUP,0
f0680cde-a5fc-44b5-af2e-93125a558dc3,4.28,150,5,6,6,3,6,3,3,6,6,6,REGROUP,HUNT,SCATTER,0
8c639019-ea9b-4397-91f1-a4d09c221028,1.33,80,9,6,21,0,21,0,0,6,6,21,SCATTER,HUNT,REGROUP,1
56599fbe-54f5-4749-904f-d1dc71e8f6f5,3.7,320,6,4,2,12,2,12,12,4,4,2,SCATTER,SCATTER,HUNT,0
cc224aa9-d1bb-4b5a-af87-229501c57c48,1.26,60,9,6,19,2,19,2,2,6,6,19,HUNT,REGROUP,SCATTER,0
591f9df6-2dc7-46fd-84ce-457c783d316f,0.95,40,9,8,6,13,6,13,13,8,8,6,SCATTER,SCATTER,HUNT,0
441d3a0b-43dc-4222-bef2-a2131a1e2df8,0.41,20,9,7,9,11,9,11,11,7,7,9,REGROUP,REGROUP,HUNT,0
a6a9d498-8eb9-4e4f-b3ab-848831decbc3,1.63,80,9,15,0,12,0,12,12,15,15,0,HUNT,REGROUP,SCATTER,1
dcfc0d93-6a9a-4d56-9698-5a14391f95fe,1.47,60,8,21,0,3,0,3,3,21,21,0,HUNT,REGROUP,SCATTER,1
28a59fae-52cf-4d72-9b59-2d021ccc7e38,0.02,0,5,5,5,5,5,5,5,5,5,5,REGROUP,REGROUP,REGROUP,0
3ede6158-d20c-41b7-9f3c-14a6322da766,0.96,40,8,20,1,3,1,3,3,20,20,1,REGROUP,SCATTER,SCATTER,0
92cd4a4e-fa65-4924-90a9-1371a80e92eb,0.81,40,8,18,2,4,2,4,4,18,18,2,SCATTER,SCATTER,HUNT,0
87bd39e1-00d7-4734-b4d6-69747df86ed3,0.51,20,6,12,1,5,1,5,5,12,12,1,REGROUP,SCATTER,SCATTER,0
d81bda55-c86c-4d4e-94b4-5bf8dbf3b8c6,0.81,40,7,3,5,13,5,13,13,3,3,5,SCATTER,REGROUP,SCATTER,0
add76abf-f5b8-44b5-8d11-7109b5466493,1.8,80,7,8,0,13,0,13,13,8,8,0,HUNT,REGROUP,SCATTER,1
91877aad-27d4-4923-82a9-e108a96692e7,1.72,60,9,19,4,4,4,4,4,19,19,4,REGROUP,SCATTER,HUNT,0
ca3ac07d-30cf-4403-9e9b-a3f35d5b2917,0.63,40,5,5,6,4,6,4,4,5,5,6,SCATTER,SCATTER,SCATTER,0
d05e3459-1dc2-4312-92ce-2b429776142e,1.54,120,5,5,10,0,10,0,0,5,5,10,SCATTER,HUNT,REGROUP,1
0a13920a-7959-47ca-9758-6eb026df9454,2.74,240,5,1,14,0,14,0,0,1,1,14,SCATTER,HUNT,REGROUP,1
13dd2a27-d7d0-4a9c-8974-34da4d817d3f,1.88,120,9,23,0,4,0,4,4,23,23,0,HUNT,REGROUP,SCATTER,1
9ef848a6-ec1e-4e18-9565-b11a13d03747,1.56,80,7,1,9,11,9,11,11,1,1,9,SCATTER,SCATTER,SCATTER,0
19f7020e-e4d1-43ea-97f8-3dc65ebcf4ca,0.47,40,6,6,1,11,1,11,11,6,6,1,SCATTER,SCATTER,REGROUP,0
5ae53f12-740a-47c4-84f4-2031455a4bc8,0.45,40,6,7,1,10,1,10,10,7,7,1,SCATTER,SCATTER,HUNT,0
202422ef-2e5f-41f3-9ba0-1b7a364ee120,0.64,20,7,1,15,5,15,5,5,1,1,15,SCATTER,REGROUP,SCATTER,0
775c1b45-3323-4774-b765-0d3f94300d36,0.81,20,6,7,2,9,2,9,9,7,7,2,REGROUP,SCATTER,REGROUP,0
6a05e8c1-834f-480c-80c4-17d6ed3307f1,0.71,40,8,2,7,15,7,15,15,2,2,7,SCATTER,REGROUP,HUNT,0
6be27c5c-6caa-4726-9952-fe16a99e929c,0.43,20,5,3,6,6,6,6,6,3,3,6,REGROUP,REGROUP,REGROUP,0
281c6b82-2254-433e-bd89-cd34902bfb53,1.35,60,8,4,18,2,18,2,2,4,4,18,SCATTER,HUNT,SCATTER,0
5337baa8-6415-47fc-93e5-03292d772d4a,1.36,80,6,14,0,4,0,4,4,14,14,0,HUNT,REGROUP,SCATTER,1
23724bd3-74b7-4117-8797-47ac0ffa5ef2,1.17,60,5,9,2,4,2,4,4,9,9,2,SCATTER,SCATTER,SCATTER,0
4a10f511-0cd5-4928-a339-d2458658b6ca,0.53,40,5,10,1,4,1,4,4,10,10,1,SCATTER,SCATTER,SCATTER,0
7b17ee0a-26e4-4605-8a04-6ac6afdeed1e,0.81,60,6,17,0,1,0,1,1,17,17,0,HUNT,REGROUP,SCATTER,1
5e7fec5d-2342-42ab-a0cf-176546cc152b,1.8,120,7,4,0,17,0,17,17,4,4,0,HUNT,REGROUP,SCATTER,1
78e6d440-7b9b-451c-bf25-04e37ae2f14d,0.02,0,9,9,9,9,9,9,9,9,9,9,REGROUP,REGROUP,REGROUP,0
18c5cbab-d8e6-4ed6-97b5-7242c0922fc2,0.02,0,5,5,5,5,5,5,5,5,5,5,REGROUP,REGROUP,REGROUP,0
cb69a472-5319-44eb-b88a-d137376dace4,2.84,140,9,0,15,12,15,12,12,0,0,15,REGROUP,SCATTER,HUNT,1
dbe50b41-df31-4637-b009-c7d1bf8304e2,0.23,20,6,12,3,3,3,3,3,12,12,3,REGROUP,SCATTER,SCATTER,0
58dfaf7f-9453-4acf-b685-067fddc77a26,1.16,80,6,2,15,1,15,1,1,2,2,15,SCATTER,HUNT,SCATTER,0
014f7205-d7ec-4c6d-8911-7f650135a13d,0.81,40,7,0,3,18,3,18,18,0,0,3,REGROUP,SCATTER,HUNT,1
7ce7232a-11f3-42b1-868d-dc7c84a53b00,0.78,40,5,0,4,11,4,11,11,0,0,4,REGROUP,SCATTER,HUNT,1
97c34e4e-e90e-4832-97f3-08196d377fa2,0.57,40,7,3,18,0,18,0,0,3,3,18,SCATTER,HUNT,REGROUP,1
b6999420-e71d-459b-bfda-861adf26b934,0.5,20,8,14,2,8,2,8,8,14,14,2,REGROUP,SCATTER,REGROUP,0
5b7b006e-cf15-4e30-8d59-f649a066153c,0.4,40,5,5,6,4,6,4,4,5,5,6,SCATTER,REGROUP,SCATTER,0
ebf70e58-f801-4016-b2cd-74c6d9b130c2,0.05,0,8,8,8,8,8,8,8,8,8,8,REGROUP,REGROUP,REGROUP,0
2d92b34c-5d29-4784-b286-902dc53b6b8c,0.02,0,6,6,6,6,6,6,6,6,6,6,REGROUP,REGROUP,REGROUP,0
d937808f-2598-40cf-bebb-c420636d6a33,1.16,80,5,5,6,4,6,4,4,5,5,6,HUNT,SCATTER,SCATTER,0
1b006a12-2858-4bed-a7ae-dfc3a8046e4a,0.44,20,6,3,7,8,7,8,8,3,3,7,SCATTER,REGROUP,REGROUP,0
94851537-d500-42ab-90ab-2e3faacfa27d,1.41,60,8,2,0,22,0,22,22,2,2,0,HUNT,REGROUP,SCATTER,1
18013549-0d06-40db-aeec-119036381d68,2.19,140,8,14,0,10,0,10,10,14,14,0,HUNT,REGROUP,SCATTER,1
f7b45600-b1df-45fe-ac12-c0bac28c730d,1.25,80,8,1,2,21,2,21,21,1,1,2,SCATTER,SCATTER,HUNT,0
09a0e2e9-26de-480f-93ba-21348686cc40,1.13,80,5,1,1,13,1,13,13,1,1,1,SCATTER,SCATTER,HUNT,0
64c59da7-03b5-45be-a1f2-fb0ff3b0263f,0.55,20,9,13,7,7,7,7,7,13,13,7,REGROUP,REGROUP,REGROUP,0
5c338dfc-4843-4bb5-b20b-e52895a52108,0.52,20,6,2,5,11,5,11,11,2,2,5,SCATTER,SCATTER,REGROUP,0
c62a2822-c3a0-4884-bd5e-2131c5e23d8c,0.53,40,7,3,2,16,2,16,16,3,3,2,SCATTER,SCATTER,HUNT,0
c4b9d53c-814c-4095-a385-b82abe6325f4,4.55,320,7,11,7,3,7,3,3,11,11,7,HUNT,SCATTER,SCATTER,0
8bf50df2-87b0-4fef-a923-ab930e524965,0.01,0,7,7,7,7,7,7,7,7,7,7,REGROUP,REGROUP,REGROUP,0
43bd16a8-61f3-48a0-b864-b560e6701414,2.11,120,9,18,5,4,5,4,4,18,18,5,SCATTER,SCATTER,HUNT,0
72de368f-0d62-4049-b331-6834c204391a,0.51,20,8,4,12,8,12,8,8,4,4,12,REGROUP,REGROUP,REGROUP,0
72de368f-0d62-4049-b331-6834c204391a,9.11,620,8,3,7,14,7,14,14,3,3,7,SCATTER,HUNT,SCATTER,0
a65919cc-0e32-4cea-9e11-8d2b22353476,1.05,40,9,12,4,11,4,11,11,12,12,4,REGROUP,REGROUP,HUNT,0
204434e8-3e39-4250-a965-87820f173bdb,0.03,0,7,7,7,7,7,7,7,7,7,7,REGROUP,REGROUP,REGROUP,0
2f22810a-bab8-4c53-b72c-9832829e7085,0.61,40,5,11,1,3,1,3,3,11,11,1,SCATTER,SCATTER,REGROUP,0
5e6be870-b88a-4003-a72c-ecab754b10ea,1.65,160,5,0,13,2,13,2,2,0,0,13,REGROUP,SCATTER,HUNT,1
30039a16-3645-490e-9567-4504235e2cd0,5.79,540,5,1,10,4,10,4,4,1,1,10,SCATTER,HUNT,SCATTER,0
9db2ba3e-6f6f-4d62-a463-b524b0598ab4,3.25,240,6,3,12,3,12,3,3,3,3,12,SCATTER,SCATTER,SCATTER,0
981abef7-ce67-41d4-8fff-2afdbf62108e,4.42,260,6,7,0,11,0,11,11,7,7,0,HUNT,REGROUP,SCATTER,1
00e6247b-4979-4714-8f8e-4b8f9b537fd8,0.2,20,5,3,4,8,4,8,8,3,3,4,SCATTER,REGROUP,REGROUP,0
739bb1f0-b16c-4f49-acf4-1f5146372c08,5.95,220,8,5,8,11,8,11,11,5,5,8,SCATTER,SCATTER,HUNT,0
8b944332-588f-4139-8a74-8356cfe67077,0.83,40,9,4,18,5,18,5,5,4,4,18,REGROUP,SCATTER,HUNT,0
8b944332-588f-4139-8a74-8356cfe67077,11.03,640,9,4,17,6,17,6,6,4,4,17,SCATTER,HUNT,HUNT,0
bdb8d6fe-eb64-421d-98f4-2d60caab04e4,2.2,100,7,6,6,9,6,9,9,6,6,6,SCATTER,REGROUP,SCATTER,0
83fd4023-f006-4fa8-a749-ebf066420ce2,6.16,520,6,2,15,1,15,1,1,2,2,15,SCATTER,HUNT,SCATTER,0
73617eee-7aad-47f2-9164-c6bd584cd809,1.9,80,8,3,14,7,14,7,7,3,3,14,SCATTER,HUNT,HUNT,0
